window_time,tollgate_id,direction,vehicle_model,has_etc,vehicle_type,month,day,hour,minute,hour_y,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count,direction,tollgate_id,window_time,window_time_formatted,weekday,rounded_min,is_festival,is_working_day
2016-10-14-18-40,2,0,1.10144927536,0.304347826087,,10.0,14.0,18.0,49.1884057971,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,69,0,2,2016-10-14-18-40,2016-10-14 18:40:00,5.0,40.0,0,0
2016-10-14-18-40,3,0,1.28070175439,0.19298245614,,10.0,14.0,18.0,49.8947368421,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,57,0,3,2016-10-14-18-40,2016-10-14 18:40:00,5.0,40.0,0,0
2016-10-14-18-40,3,1,1.15789473684,0.342105263158,0.105263157895,10.0,14.0,18.0,50.2105263158,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,38,1,3,2016-10-14-18-40,2016-10-14 18:40:00,5.0,40.0,0,0
2016-10-14-19-0,1,0,1.02325581395,0.186046511628,,10.0,14.0,19.0,9.46511627907,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,43,0,1,2016-10-14-19-0,2016-10-14 19:00:00,5.0,0.0,0,0
2016-10-14-19-0,1,1,1.3275862069,0.241379310345,0.206896551724,10.0,14.0,19.0,9.60344827586,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,58,1,1,2016-10-14-19-0,2016-10-14 19:00:00,5.0,0.0,0,0
2016-10-14-19-0,2,0,1.11320754717,0.283018867925,,10.0,14.0,19.0,7.84905660377,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,53,0,2,2016-10-14-19-0,2016-10-14 19:00:00,5.0,0.0,0,0
2016-10-14-19-0,3,0,1.27692307692,0.184615384615,,10.0,14.0,19.0,9.4,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,65,0,3,2016-10-14-19-0,2016-10-14 19:00:00,5.0,0.0,0,0
2016-10-14-19-0,3,1,1.2037037037,0.166666666667,0.12962962963,10.0,14.0,19.0,7.07407407407,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,54,1,3,2016-10-14-19-0,2016-10-14 19:00:00,5.0,0.0,0,0
2016-10-14-19-20,1,0,1.05555555556,0.194444444444,,10.0,14.0,19.0,29.6388888889,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,36,0,1,2016-10-14-19-20,2016-10-14 19:20:00,5.0,20.0,0,0
2016-10-14-19-20,1,1,1.3125,0.171875,0.140625,10.0,14.0,19.0,29.9375,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,64,1,1,2016-10-14-19-20,2016-10-14 19:20:00,5.0,20.0,0,0
2016-10-14-19-20,2,0,1.13461538462,0.346153846154,,10.0,14.0,19.0,29.6538461538,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,52,0,2,2016-10-14-19-20,2016-10-14 19:20:00,5.0,20.0,0,0
2016-10-14-19-20,3,0,1.35443037975,0.253164556962,,10.0,14.0,19.0,30.1012658228,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,79,0,3,2016-10-14-19-20,2016-10-14 19:20:00,5.0,20.0,0,0
2016-10-14-19-20,3,1,1.09803921569,0.176470588235,0.0196078431373,10.0,14.0,19.0,29.8039215686,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,51,1,3,2016-10-14-19-20,2016-10-14 19:20:00,5.0,20.0,0,0
2016-10-14-19-40,1,0,1.03333333333,0.2,,10.0,14.0,19.0,49.5666666667,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,30,0,1,2016-10-14-19-40,2016-10-14 19:40:00,5.0,40.0,0,0
2016-10-14-19-40,1,1,1.13559322034,0.305084745763,0.118644067797,10.0,14.0,19.0,49.4745762712,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,59,1,1,2016-10-14-19-40,2016-10-14 19:40:00,5.0,40.0,0,0
2016-10-14-19-40,2,0,1.12244897959,0.34693877551,,10.0,14.0,19.0,49.6326530612,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,49,0,2,2016-10-14-19-40,2016-10-14 19:40:00,5.0,40.0,0,0
2016-10-14-19-40,3,0,1.21052631579,0.175438596491,,10.0,14.0,19.0,50.2105263158,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,57,0,3,2016-10-14-19-40,2016-10-14 19:40:00,5.0,40.0,0,0
2016-10-14-19-40,3,1,1.5,0.25,0.153846153846,10.0,14.0,19.0,49.8076923077,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,52,1,3,2016-10-14-19-40,2016-10-14 19:40:00,5.0,40.0,0,0
2016-10-14-2-0,1,0,2.0,0.0,,10.0,14.0,2.0,13.8571428571,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,7,0,1,2016-10-14-2-0,2016-10-14 02:00:00,5.0,0.0,0,0
2016-10-14-2-0,1,1,2.33333333333,0.0,0.555555555556,10.0,14.0,2.0,9.88888888889,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,9,1,1,2016-10-14-2-0,2016-10-14 02:00:00,5.0,0.0,0,0
2016-10-14-2-0,3,0,1.0,0.0,,10.0,14.0,2.0,9.08333333333,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,12,0,3,2016-10-14-2-0,2016-10-14 02:00:00,5.0,0.0,0,0
2016-10-14-2-0,3,1,1.66666666667,0.333333333333,0.333333333333,10.0,14.0,2.0,8.83333333333,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,6,1,3,2016-10-14-2-0,2016-10-14 02:00:00,5.0,0.0,0,0
2016-10-14-2-20,1,0,1.4,0.2,,10.0,14.0,2.0,33.0,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,5,0,1,2016-10-14-2-20,2016-10-14 02:20:00,5.0,20.0,0,0
2016-10-14-2-20,1,1,2.5,0.0,0.625,10.0,14.0,2.0,29.5,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,8,1,1,2016-10-14-2-20,2016-10-14 02:20:00,5.0,20.0,0,0
2016-10-14-2-20,3,0,1.57142857143,0.0,,10.0,14.0,2.0,27.7142857143,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,14,0,3,2016-10-14-2-20,2016-10-14 02:20:00,5.0,20.0,0,0
2016-10-14-2-20,3,1,3.4,0.2,0.6,10.0,14.0,2.0,33.4,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,5,1,3,2016-10-14-2-20,2016-10-14 02:20:00,5.0,20.0,0,0
2016-10-14-2-40,1,0,2.75,0.0,,10.0,14.0,2.0,50.1666666667,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,12,0,1,2016-10-14-2-40,2016-10-14 02:40:00,5.0,40.0,0,0
2016-10-14-2-40,1,1,1.16666666667,0.0,0.833333333333,10.0,14.0,2.0,56.0,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,6,1,1,2016-10-14-2-40,2016-10-14 02:40:00,5.0,40.0,0,0
2016-10-14-2-40,2,0,1.0,1.0,,10.0,14.0,2.0,47.0,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,1,0,2,2016-10-14-2-40,2016-10-14 02:40:00,5.0,40.0,0,0
2016-10-14-2-40,3,0,1.25,0.1875,,10.0,14.0,2.0,48.3125,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,16,0,3,2016-10-14-2-40,2016-10-14 02:40:00,5.0,40.0,0,0
2016-10-14-2-40,3,1,2.11111111111,0.111111111111,0.444444444444,10.0,14.0,2.0,48.1111111111,0.0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,9,1,3,2016-10-14-2-40,2016-10-14 02:40:00,5.0,40.0,0,0
2016-10-14-20-0,1,0,1.0625,0.25,,10.0,14.0,20.0,10.9375,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,32,0,1,2016-10-14-20-0,2016-10-14 20:00:00,5.0,0.0,0,0
2016-10-14-20-0,1,1,1.32727272727,0.236363636364,0.109090909091,10.0,14.0,20.0,9.72727272727,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,55,1,1,2016-10-14-20-0,2016-10-14 20:00:00,5.0,0.0,0,0
2016-10-14-20-0,2,0,1.10416666667,0.25,,10.0,14.0,20.0,11.3958333333,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,48,0,2,2016-10-14-20-0,2016-10-14 20:00:00,5.0,0.0,0,0
2016-10-14-20-0,3,0,1.37735849057,0.0943396226415,,10.0,14.0,20.0,9.41509433962,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,53,0,3,2016-10-14-20-0,2016-10-14 20:00:00,5.0,0.0,0,0
2016-10-14-20-0,3,1,1.23529411765,0.235294117647,0.078431372549,10.0,14.0,20.0,8.3137254902,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,51,1,3,2016-10-14-20-0,2016-10-14 20:00:00,5.0,0.0,0,0
2016-10-14-20-20,1,0,1.04761904762,0.0952380952381,,10.0,14.0,20.0,27.5714285714,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,21,0,1,2016-10-14-20-20,2016-10-14 20:20:00,5.0,20.0,0,0
2016-10-14-20-20,1,1,1.36170212766,0.255319148936,0.212765957447,10.0,14.0,20.0,29.8936170213,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,47,1,1,2016-10-14-20-20,2016-10-14 20:20:00,5.0,20.0,0,0
2016-10-14-20-20,2,0,1.25714285714,0.314285714286,,10.0,14.0,20.0,28.5714285714,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,35,0,2,2016-10-14-20-20,2016-10-14 20:20:00,5.0,20.0,0,0
2016-10-14-20-20,3,0,1.23404255319,0.36170212766,,10.0,14.0,20.0,29.8510638298,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,47,0,3,2016-10-14-20-20,2016-10-14 20:20:00,5.0,20.0,0,0
2016-10-14-20-20,3,1,1.15909090909,0.25,0.113636363636,10.0,14.0,20.0,29.9090909091,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,44,1,3,2016-10-14-20-20,2016-10-14 20:20:00,5.0,20.0,0,0
2016-10-14-20-40,1,0,1.24137931034,0.0689655172414,,10.0,14.0,20.0,49.1379310345,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,29,0,1,2016-10-14-20-40,2016-10-14 20:40:00,5.0,40.0,0,0
2016-10-14-20-40,1,1,1.2,0.24,0.16,10.0,14.0,20.0,49.16,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,50,1,1,2016-10-14-20-40,2016-10-14 20:40:00,5.0,40.0,0,0
2016-10-14-20-40,2,0,1.13157894737,0.315789473684,,10.0,14.0,20.0,49.5526315789,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,38,0,2,2016-10-14-20-40,2016-10-14 20:40:00,5.0,40.0,0,0
2016-10-14-20-40,3,0,1.30188679245,0.11320754717,,10.0,14.0,20.0,50.2641509434,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,53,0,3,2016-10-14-20-40,2016-10-14 20:40:00,5.0,40.0,0,0
2016-10-14-20-40,3,1,1.22,0.26,0.14,10.0,14.0,20.0,48.54,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,50,1,3,2016-10-14-20-40,2016-10-14 20:40:00,5.0,40.0,0,0
2016-10-14-21-0,1,0,1.06666666667,0.266666666667,,10.0,14.0,21.0,8.33333333333,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,15,0,1,2016-10-14-21-0,2016-10-14 21:00:00,5.0,0.0,0,0
2016-10-14-21-0,1,1,1.54054054054,0.189189189189,0.297297297297,10.0,14.0,21.0,9.78378378378,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,37,1,1,2016-10-14-21-0,2016-10-14 21:00:00,5.0,0.0,0,0
2016-10-14-21-0,2,0,1.16666666667,0.333333333333,,10.0,14.0,21.0,8.25,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,24,0,2,2016-10-14-21-0,2016-10-14 21:00:00,5.0,0.0,0,0
2016-10-14-21-0,3,0,1.2,0.3,,10.0,14.0,21.0,9.275,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,40,0,3,2016-10-14-21-0,2016-10-14 21:00:00,5.0,0.0,0,0
2016-10-14-21-0,3,1,1.13953488372,0.372093023256,0.093023255814,10.0,14.0,21.0,10.6046511628,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,43,1,3,2016-10-14-21-0,2016-10-14 21:00:00,5.0,0.0,0,0
2016-10-14-21-20,1,0,1.05555555556,0.277777777778,,10.0,14.0,21.0,30.2222222222,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,18,0,1,2016-10-14-21-20,2016-10-14 21:20:00,5.0,20.0,0,0
2016-10-14-21-20,1,1,1.54838709677,0.258064516129,0.225806451613,10.0,14.0,21.0,30.1290322581,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,31,1,1,2016-10-14-21-20,2016-10-14 21:20:00,5.0,20.0,0,0
2016-10-14-21-20,2,0,1.27586206897,0.103448275862,,10.0,14.0,21.0,29.4137931034,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,29,0,2,2016-10-14-21-20,2016-10-14 21:20:00,5.0,20.0,0,0
2016-10-14-21-20,3,0,1.25806451613,0.258064516129,,10.0,14.0,21.0,29.2580645161,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,31,0,3,2016-10-14-21-20,2016-10-14 21:20:00,5.0,20.0,0,0
2016-10-14-21-20,3,1,1.27272727273,0.181818181818,0.0681818181818,10.0,14.0,21.0,28.2045454545,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,44,1,3,2016-10-14-21-20,2016-10-14 21:20:00,5.0,20.0,0,0
2016-10-14-21-40,1,0,1.07142857143,0.285714285714,,10.0,14.0,21.0,48.4285714286,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,14,0,1,2016-10-14-21-40,2016-10-14 21:40:00,5.0,40.0,0,0
2016-10-14-21-40,1,1,1.15384615385,0.307692307692,0.128205128205,10.0,14.0,21.0,50.8717948718,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,39,1,1,2016-10-14-21-40,2016-10-14 21:40:00,5.0,40.0,0,0
2016-10-14-21-40,2,0,1.13513513514,0.216216216216,,10.0,14.0,21.0,49.1891891892,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,37,0,2,2016-10-14-21-40,2016-10-14 21:40:00,5.0,40.0,0,0
2016-10-14-21-40,3,0,1.22857142857,0.2,,10.0,14.0,21.0,49.5428571429,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,35,0,3,2016-10-14-21-40,2016-10-14 21:40:00,5.0,40.0,0,0
2016-10-14-21-40,3,1,1.23076923077,0.179487179487,0.0769230769231,10.0,14.0,21.0,49.3076923077,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,39,1,3,2016-10-14-21-40,2016-10-14 21:40:00,5.0,40.0,0,0
2016-10-14-22-0,1,0,1.0,0.307692307692,,10.0,14.0,22.0,10.1538461538,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,13,0,1,2016-10-14-22-0,2016-10-14 22:00:00,5.0,0.0,0,0
2016-10-14-22-0,1,1,1.65,0.1,0.4,10.0,14.0,22.0,11.2,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,20,1,1,2016-10-14-22-0,2016-10-14 22:00:00,5.0,0.0,0,0
2016-10-14-22-0,2,0,1.32,0.16,,10.0,14.0,22.0,10.84,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,25,0,2,2016-10-14-22-0,2016-10-14 22:00:00,5.0,0.0,0,0
2016-10-14-22-0,3,0,1.13513513514,0.216216216216,,10.0,14.0,22.0,8.59459459459,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,37,0,3,2016-10-14-22-0,2016-10-14 22:00:00,5.0,0.0,0,0
2016-10-14-22-0,3,1,1.07407407407,0.259259259259,0.0740740740741,10.0,14.0,22.0,9.18518518519,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,27,1,3,2016-10-14-22-0,2016-10-14 22:00:00,5.0,0.0,0,0
2016-10-14-22-20,1,0,1.2,0.0666666666667,,10.0,14.0,22.0,30.8666666667,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,15,0,1,2016-10-14-22-20,2016-10-14 22:20:00,5.0,20.0,0,0
2016-10-14-22-20,1,1,1.28125,0.28125,0.125,10.0,14.0,22.0,29.65625,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,32,1,1,2016-10-14-22-20,2016-10-14 22:20:00,5.0,20.0,0,0
2016-10-14-22-20,2,0,1.04166666667,0.208333333333,,10.0,14.0,22.0,31.125,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,24,0,2,2016-10-14-22-20,2016-10-14 22:20:00,5.0,20.0,0,0
2016-10-14-22-20,3,0,1.09090909091,0.5,,10.0,14.0,22.0,27.3636363636,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22,0,3,2016-10-14-22-20,2016-10-14 22:20:00,5.0,20.0,0,0
2016-10-14-22-20,3,1,1.35135135135,0.243243243243,0.162162162162,10.0,14.0,22.0,28.0,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,37,1,3,2016-10-14-22-20,2016-10-14 22:20:00,5.0,20.0,0,0
2016-10-14-22-40,1,0,1.1,0.3,,10.0,14.0,22.0,48.3,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,10,0,1,2016-10-14-22-40,2016-10-14 22:40:00,5.0,40.0,0,0
2016-10-14-22-40,1,1,1.68965517241,0.172413793103,0.275862068966,10.0,14.0,22.0,49.5862068966,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,29,1,1,2016-10-14-22-40,2016-10-14 22:40:00,5.0,40.0,0,0
2016-10-14-22-40,2,0,1.19047619048,0.142857142857,,10.0,14.0,22.0,49.5238095238,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,0,2,2016-10-14-22-40,2016-10-14 22:40:00,5.0,40.0,0,0
2016-10-14-22-40,3,0,1.15,0.4,,10.0,14.0,22.0,49.1,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,20,0,3,2016-10-14-22-40,2016-10-14 22:40:00,5.0,40.0,0,0
2016-10-14-22-40,3,1,1.03448275862,0.206896551724,0.0344827586207,10.0,14.0,22.0,51.1724137931,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,29,1,3,2016-10-14-22-40,2016-10-14 22:40:00,5.0,40.0,0,0
2016-10-14-23-0,1,0,1.0,0.125,,10.0,14.0,23.0,10.0,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,8,0,1,2016-10-14-23-0,2016-10-14 23:00:00,5.0,0.0,0,0
2016-10-14-23-0,1,1,1.33333333333,0.25,0.166666666667,10.0,14.0,23.0,12.8333333333,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,12,1,1,2016-10-14-23-0,2016-10-14 23:00:00,5.0,0.0,0,0
2016-10-14-23-0,2,0,1.375,0.125,,10.0,14.0,23.0,11.0,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,8,0,2,2016-10-14-23-0,2016-10-14 23:00:00,5.0,0.0,0,0
2016-10-14-23-0,3,0,1.26315789474,0.157894736842,,10.0,14.0,23.0,8.26315789474,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,19,0,3,2016-10-14-23-0,2016-10-14 23:00:00,5.0,0.0,0,0
2016-10-14-23-0,3,1,1.26315789474,0.263157894737,0.157894736842,10.0,14.0,23.0,11.6842105263,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,19,1,3,2016-10-14-23-0,2016-10-14 23:00:00,5.0,0.0,0,0
2016-10-14-23-20,1,0,1.0,0.214285714286,,10.0,14.0,23.0,32.4285714286,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,14,0,1,2016-10-14-23-20,2016-10-14 23:20:00,5.0,20.0,0,0
2016-10-14-23-20,1,1,1.72727272727,0.136363636364,0.318181818182,10.0,14.0,23.0,29.6363636364,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22,1,1,2016-10-14-23-20,2016-10-14 23:20:00,5.0,20.0,0,0
2016-10-14-23-20,2,0,1.25,0.166666666667,,10.0,14.0,23.0,27.0,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,12,0,2,2016-10-14-23-20,2016-10-14 23:20:00,5.0,20.0,0,0
2016-10-14-23-20,3,0,1.4375,0.5,,10.0,14.0,23.0,31.0625,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,16,0,3,2016-10-14-23-20,2016-10-14 23:20:00,5.0,20.0,0,0
2016-10-14-23-20,3,1,1.57692307692,0.192307692308,0.269230769231,10.0,14.0,23.0,28.2307692308,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,26,1,3,2016-10-14-23-20,2016-10-14 23:20:00,5.0,20.0,0,0
2016-10-14-23-40,1,0,1.2,0.6,,10.0,14.0,23.0,46.6,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,5,0,1,2016-10-14-23-40,2016-10-14 23:40:00,5.0,40.0,0,0
2016-10-14-23-40,1,1,1.07692307692,0.307692307692,0.153846153846,10.0,14.0,23.0,53.3846153846,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,13,1,1,2016-10-14-23-40,2016-10-14 23:40:00,5.0,40.0,0,0
2016-10-14-23-40,2,0,1.14285714286,0.142857142857,,10.0,14.0,23.0,47.8571428571,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,7,0,2,2016-10-14-23-40,2016-10-14 23:40:00,5.0,40.0,0,0
2016-10-14-23-40,3,0,1.25,0.125,,10.0,14.0,23.0,50.375,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,8,0,3,2016-10-14-23-40,2016-10-14 23:40:00,5.0,40.0,0,0
2016-10-14-23-40,3,1,1.25,0.333333333333,0.0833333333333,10.0,14.0,23.0,51.8333333333,21.0,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,12,1,3,2016-10-14-23-40,2016-10-14 23:40:00,5.0,40.0,0,0
2016-10-14-3-0,1,0,1.25,0.5,,10.0,14.0,3.0,15.0,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,4,0,1,2016-10-14-3-0,2016-10-14 03:00:00,5.0,0.0,0,0
2016-10-14-3-0,1,1,1.57142857143,0.0,0.714285714286,10.0,14.0,3.0,10.4285714286,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,7,1,1,2016-10-14-3-0,2016-10-14 03:00:00,5.0,0.0,0,0
2016-10-14-3-0,2,0,1.0,1.0,,10.0,14.0,3.0,4.5,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,2,0,2,2016-10-14-3-0,2016-10-14 03:00:00,5.0,0.0,0,0
2016-10-14-3-0,3,0,1.0,0.0769230769231,,10.0,14.0,3.0,11.4615384615,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,13,0,3,2016-10-14-3-0,2016-10-14 03:00:00,5.0,0.0,0,0
2016-10-14-3-0,3,1,2.0,0.0,0.5,10.0,14.0,3.0,7.5,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,2,1,3,2016-10-14-3-0,2016-10-14 03:00:00,5.0,0.0,0,0
2016-10-14-3-20,1,0,1.66666666667,0.0,,10.0,14.0,3.0,29.6666666667,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,3,0,1,2016-10-14-3-20,2016-10-14 03:20:00,5.0,20.0,0,0
2016-10-14-3-20,1,1,1.625,0.0,0.75,10.0,14.0,3.0,32.75,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,8,1,1,2016-10-14-3-20,2016-10-14 03:20:00,5.0,20.0,0,0
2016-10-14-3-20,2,0,1.0,1.0,,10.0,14.0,3.0,37.0,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,1,0,2,2016-10-14-3-20,2016-10-14 03:20:00,5.0,20.0,0,0
2016-10-14-3-20,3,0,1.41666666667,0.0833333333333,,10.0,14.0,3.0,29.4166666667,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,12,0,3,2016-10-14-3-20,2016-10-14 03:20:00,5.0,20.0,0,0
2016-10-14-3-20,3,1,2.33333333333,0.166666666667,0.5,10.0,14.0,3.0,27.5,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,6,1,3,2016-10-14-3-20,2016-10-14 03:20:00,5.0,20.0,0,0
2016-10-14-3-40,1,0,3.125,0.125,,10.0,14.0,3.0,52.75,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,8,0,1,2016-10-14-3-40,2016-10-14 03:40:00,5.0,40.0,0,0
2016-10-14-3-40,1,1,1.16666666667,0.166666666667,0.75,10.0,14.0,3.0,48.8333333333,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,12,1,1,2016-10-14-3-40,2016-10-14 03:40:00,5.0,40.0,0,0
2016-10-14-3-40,3,0,2.28571428571,0.0,,10.0,14.0,3.0,49.2857142857,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,7,0,3,2016-10-14-3-40,2016-10-14 03:40:00,5.0,40.0,0,0
2016-10-14-3-40,3,1,1.0,0.0,0.0,10.0,14.0,3.0,47.5,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,2,1,3,2016-10-14-3-40,2016-10-14 03:40:00,5.0,40.0,0,0
2016-10-14-4-0,1,0,2.66666666667,0.0,,10.0,14.0,4.0,6.25,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,12,0,1,2016-10-14-4-0,2016-10-14 04:00:00,5.0,0.0,0,0
2016-10-14-4-0,1,1,1.5625,0.0625,0.6875,10.0,14.0,4.0,7.1875,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,16,1,1,2016-10-14-4-0,2016-10-14 04:00:00,5.0,0.0,0,0
2016-10-14-4-0,3,0,1.36363636364,0.0,,10.0,14.0,4.0,5.72727272727,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,11,0,3,2016-10-14-4-0,2016-10-14 04:00:00,5.0,0.0,0,0
2016-10-14-4-0,3,1,1.66666666667,0.333333333333,0.333333333333,10.0,14.0,4.0,9.66666666667,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,3,1,3,2016-10-14-4-0,2016-10-14 04:00:00,5.0,0.0,0,0
2016-10-14-4-20,1,0,2.61538461538,0.0,,10.0,14.0,4.0,30.9230769231,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,13,0,1,2016-10-14-4-20,2016-10-14 04:20:00,5.0,20.0,0,0
2016-10-14-4-20,1,1,1.76470588235,0.0,0.764705882353,10.0,14.0,4.0,28.5294117647,3.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,17,1,1,2016-10-14-4-20,2016-10-14 04:20:00,5.0,20.0,0,0
